Name, School Category, School Management, Email, 
"SHRI H.P. BUDHIA GSSS RATANNAGAR, Ratannagar-Town Panchayat , CHURU, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, CHURU,Ratannagar-Town Panchayat
"SH. R. K. JOSHI GOVT SER. SEC. SCHOOL DAUSA, Dausa-Municipality , DAUSA, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, DAUSA,Dausa-Municipality
"S.J.R.G.D.B.GHSS PANCHLA SIDHA, KHINVSAR , NAGAUR, RAJASTHAN",Higher Secondary(1-12),N/A,gsspsiddha@gmail.com,Co-educational,operational,1 to 12,RAJASTHAN, NAGAUR,KHINVSAR
"SMT. BHAGWAN DEVI SSS RATANGARH, Ratangarh-Town Panchayat , CHURU, RAJASTHAN",Higher Secondary(6-12),N/A,bhagwanidevibhuwalka@gmail.com,Girls,operational,6 to 12,RAJASTHAN, CHURU,Ratangarh-Town Panchayat
"SMT. RAMA DEVI MURARKA GOVT. GIRLS SENIOR SECONDARY SCHOOL MUKUNDGARH, Mukandgarh-Town Panchayat , JHUNJHUNU, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, JHUNJHUNU,Mukandgarh-Town Panchayat
"SSS TANTIA G SARDARSHAHAR, Sardarshahar-Town Panchayat , CHURU, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, CHURU,Sardarshahar-Town Panchayat
"SWATANTRATA SAINANI SHRI LAL SINGH GOVT SR SEC. SCH. KHAN SURJAPUR, RUPBAS , BHARATPUR, RAJASTHAN",Higher Secondary(1-12),N/A,,Co-educational,operational,1 to 12,RAJASTHAN, BHARATPUR,RUPBAS
"UNION CLUB GGSSS RAJALDESAR, Rajaldesar-Town Panchayat , CHURU, RAJASTHAN",Higher Secondary(1-12),N/A,ggssschoolrjr@gmail.com,Girls,operational,1 to 12,RAJASTHAN, CHURU,Rajaldesar-Town Panchayat
"U.P.S. NAGPURA, BHAINSRORGARH , CHITTORGARH, RAJASTHAN",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,RAJASTHAN, CHITTORGARH,BHAINSRORGARH
"UPS_SAVALI, SHEOGANJ , SIROHI, RAJASTHAN",Upper Primary Only(1-8),N/A,upssavali@gmail.com,Co-educational,operational,1 to 8,RAJASTHAN, SIROHI,SHEOGANJ
"VEER MATA MANIKA KANWAR G.G.S.S. SHAHPURA, Shahpura..(Bhilwara)-Town Panchayat , BHILWARA, RAJASTHAN",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,RAJASTHAN, BHILWARA,shahpura..(Bhilwara)-Town Panchayat
"BHS AKHAL, KANGAN , GANDERBAL, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, GANDERBAL,KANGAN
"BHS BATPORA, Hayhama , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, KUPWARA,Hayhama
"BHS CHAKLOO, Nadihal , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,bhschakloo@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, BARAMULLA,Nadihal
"BHS CHAMKOTE, TEETWAL , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,bhschamkote@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, KUPWARA,TEETWAL
"BHS CHANDIGAM, SOGAM , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,bhsc01010802701@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, KUPWARA,SOGAM
"BHS FEROZPORA, TANGMARAG , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,HSFEROZPORA@GMAIL.COM,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, BARAMULLA,TANGMARAG
"BHS GOTLIBAGH, GANDERBAL , GANDERBAL, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,boyshighschoolgutlibagh@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, GANDERBAL,GANDERBAL
"BHS GULGAM, Qadirabad , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,bhsgulgam@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, KUPWARA,Qadirabad
"BHS HEEVAN, Narwah , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,boyshighschoolheewan@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, BARAMULLA,Narwah
"BHS KATHSOO, DACHNIPORA , ANANTNAG, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,govthighschoolkathsoo@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, ANANTNAG,DACHNIPORA
"BHS KHAWAJABAGH, Municipal Council Baramulla-Notified Area Council , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,hskhawajabagh@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, BARAMULLA,Municipal Council Baramulla-Notified Area Council
"BHS KHAWARPARA, TANGDAR , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,bhskpr01010@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, KUPWARA,TANGDAR
"BHS MACHIL, Machil , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,headmasterhighschoolmachil321@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, KUPWARA,Machil
"BHS MAGAM, Magam , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,bhsmagam777@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, KUPWARA,Magam
"BHS MUQAM-E-SHAHWALI, Drugmulla , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,ghsms603@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, KUPWARA,Drugmulla
"BHS PETH MAKHAMA, Rathsun , Budgam, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,bhspethmakhama2015@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, Budgam,Rathsun
"BHSS GUND-KH-QASIM, Sherabad Khore , BARAMULLA, JAMMU AND KASHMIR",Higher Secondary(6-12),N/A,govtbhsgkqasim@gmail.com,Co-educational,operational,6 to 12,JAMMU AND KASHMIR, BARAMULLA,Sherabad Khore
"BHS SHALKHUD, Harwan Rural Area Dara , SRINAGAR, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,shallakhudharwan@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, SRINAGAR,Harwan Rural Area Dara
"BHSS LADERWAN, Qadirabad , KUPWARA, JAMMU AND KASHMIR",Higher Secondary(6-12),N/A,,Co-educational,operational,6 to 12,JAMMU AND KASHMIR, KUPWARA,Qadirabad
"BHS TANGPORA, PATTAN , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,hstangporapattan@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, BARAMULLA,PATTAN
"BHS TARZOO (PANJIPORA), Sangrama , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,gbhstarzoopanjipora@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, BARAMULLA,Sangrama
"BHS T.K.BALA, SINGHPORA , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,bhstkbala97555@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, BARAMULLA,SINGHPORA
"BHS TREHGAM, Trehgam , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,bhstrhgam2016@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, KUPWARA,trehgam
"BHS VOHLUTRA, ROHAMA , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, BARAMULLA,ROHAMA
"BMS ASTAN MOHALA SEER, Municipal Committee Seer Hamdan , ANANTNAG, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, ANANTNAG,Municipal Committee Seer Hamdan
"BMS CHARI SHARIEF, Municipal Committee Chrar-I-Sharief-Municipality , Budgam, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, Budgam,Municipal Committee Chrar-i-Sharief-Municipality
"BMS DONIWARI, Kandi Rafiabad , BARAMULLA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,bmsdoniwari2020@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, BARAMULLA,Kandi Rafiabad
"BMS FATEHPORA, Municipal Council Ganderbal-Notified Area Council , GANDERBAL, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,gmsfatehpora2020@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, GANDERBAL,Municipal Council Ganderbal-Notified Area Council
"BMS GAMBOORA, BEERWAH , Budgam, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,bmsgumboora123@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, Budgam,BEERWAH
"BMS HALMATPORA, KUPWARA , KUPWARA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,murtazahaider034@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, KUPWARA,KUPWARA
"BMS HARDU ICHLOO, Khaipora , BARAMULLA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, BARAMULLA,Khaipora
"BMS JAWAHER NAGAR, Municipal Council Rajouri-Notified Area Council , RAJOURI, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,msjnagar1965@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, RAJOURI,Municipal Council Rajouri-Notified Area Council
"BMS KAKAPORA, KAKAPORA , PULWAMA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,bmskakapora@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, PULWAMA,KAKAPORA
"BMS KAPRIN, Kaprin , SHOPIAN, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,Bmskpn@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, SHOPIAN,Kaprin
"BMS KHANPORA, Muncipal Council Buddam-Notified Area Council , Budgam, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, Budgam,Muncipal Council Buddam-Notified Area Council
"BMS MAZHAMA, NARBAL , Budgam, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,gbmsmazhama1600801@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, Budgam,NARBAL
"BMS NOORKHAH, Bijhama , BARAMULLA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,abrehmanmughal85@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, BARAMULLA,Bijhama
"BMS SOITAING, SRINAGAR , SRINAGAR, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,bmssoiteng@gmail.com,Boys,operational,1 to 8,JAMMU AND KASHMIR, SRINAGAR,SRINAGAR
"BMS UTIKOO, Hardaboora , BARAMULLA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,BMSUTIKOO@GMAIL.COM,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, BARAMULLA,Hardaboora
"GGHS GHO MANHASAN WNO. 7, Municipal Committee Gho-Manhasan-Municipality , JAMMU, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,headmastergghsghoumanhasan@gmail.com,Girls,operational,1 to 10,JAMMU AND KASHMIR, JAMMU,Municipal Committee Gho-Manhasan-Municipality
"GGMS CHACK DESA SINGH, KATHUA , KATHUA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, KATHUA,KATHUA
"GHS AGORE, Mathwar , JAMMU, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,gghsaghore@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, JAMMU,Mathwar
"GHS BARI, MARMAT , DODA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, DODA,MARMAT
"GHS BHANDAR, BANI , KATHUA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,hsbhandar@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, KATHUA,BANI
"GHS BILLAWAR, Municipal Committee Billawar-Municipality , KATHUA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,,Girls,operational,1 to 10,JAMMU AND KASHMIR, KATHUA,Municipal Committee Billawar-Municipality
"GHS CHANDIL WANIGAM, Chandil Wangam , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,hswanigam2018@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, BARAMULLA,Chandil Wangam
"GHS CHENANI, Municipal Committee Chenani-Municipality , UDHAMPUR, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,hschenani@gmail.com,Girls,operational,1 to 10,JAMMU AND KASHMIR, UDHAMPUR,Municipal Committee Chenani-Municipality
"GHS CHOGAL, Handwara , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,ghschogal@gmail.com,Girls,operational,6 to 10,JAMMU AND KASHMIR, KUPWARA,Handwara
"GHS DEGWAR - M, POONCH , POONCH, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,headmastermal1986@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, POONCH,POONCH
"GHS DINGA AMB, Dinga Amb , KATHUA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, KATHUA,Dinga Amb
"GHS DRUGJAN, Srinagar-Municipal Corporations , SRINAGAR, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,gghsdrugjan@rediffmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, SRINAGAR,Srinagar-Municipal Corporations
"GHS FATEHGARH, Narwah , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,ghsfatehgarh2015@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, BARAMULLA,Narwah
"GHS GADDI, BHAGWAH , DODA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,hsgadischool@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, DODA,BHAGWAH
"GHS GALODI, Bhoond , KATHUA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,govthsgalodi55@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, KATHUA,Bhoond
"GHS JIB, UDHAMPUR , UDHAMPUR, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,gghsjib7@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, UDHAMPUR,UDHAMPUR
"GHS JOHNU, Jaganoo , UDHAMPUR, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,ghsjohnu@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, UDHAMPUR,Jaganoo
"GHS JOURIAN, Municipal Committee Jourian-Municipality , JAMMU, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,gghsjourian001@gmail.com,Girls,operational,1 to 10,JAMMU AND KASHMIR, JAMMU,Municipal Committee Jourian-Municipality
"GHS KATRA, Municipal Committee Katra , REASI, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,,Girls,operational,1 to 10,JAMMU AND KASHMIR, REASI,Municipal Committee Katra
"GHS KITHER CHIRDI, Narsoo , UDHAMPUR, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,hskchirdi@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, UDHAMPUR,Narsoo
"GHS KUDDHAR, Kastigarh , DODA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, DODA,Kastigarh
"GHS LUKBHAWAN, SHAHABAD , ANANTNAG, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,ghs.lukbawan@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, ANANTNAG,SHAHABAD
"GHS NOWPORA, SOPORE , BARAMULLA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,bhs-np@jk.in,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, BARAMULLA,SOPORE
"GHS PANYALOG, DUGGAN , KATHUA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, KATHUA,DUGGAN
"GHS PAROLE, Duggain , KATHUA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,msparole2013@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, KATHUA,Duggain
"GHS POUNI, POUNI , REASI, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,ghs.pouni@jk.gov.in,Girls,operational,1 to 10,JAMMU AND KASHMIR, REASI,POUNI
"GHS PROPER MARHOON, Baggan , KATHUA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, KATHUA,Baggan
"GHS RAJPORA, RAJWAR , KUPWARA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,girlshighschoolrajpora@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, KUPWARA,RAJWAR
"GHSS ABHAMA, ICHEGOZA , PULWAMA, JAMMU AND KASHMIR",Higher Secondary(6-12),N/A,abhamahss@gmail.com,Co-educational,operational,6 to 12,JAMMU AND KASHMIR, PULWAMA,ICHEGOZA
"GHSS AGHAR JITTO, Katra , REASI, JAMMU AND KASHMIR",Higher Secondary(1-12),N/A,hss.agharjitto@jk.gov.in,Co-educational,operational,1 to 12,JAMMU AND KASHMIR, REASI,Katra
"GHSS BHALRA, BHADERWAH , DODA, JAMMU AND KASHMIR",Higher Secondary(6-12),N/A,principalhssbhalra@gmail.com,Co-educational,operational,6 to 12,JAMMU AND KASHMIR, DODA,BHADERWAH
"GHSS DULLANGAL, DUGGAN , KATHUA, JAMMU AND KASHMIR",Higher Secondary(6-12),N/A,pridullangal@gmail.com,Co-educational,operational,6 to 12,JAMMU AND KASHMIR, KATHUA,DUGGAN
"GHS SOHANJANA, Mandal Phallain , JAMMU, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,headmaster.gghsohanjana@gmail.com,Co-educational,operational,6 to 10,JAMMU AND KASHMIR, JAMMU,Mandal Phallain
"GHS SOOLI, Kastigarh , DODA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,hm-hssooli@jk.gov.in,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, DODA,Kastigarh
"GHSS TROWN, Bhalla , DODA, JAMMU AND KASHMIR",Higher Secondary(6-12),N/A,hsstrownacctts@gmail.com,Co-educational,operational,6 to 12,JAMMU AND KASHMIR, DODA,Bhalla
"GHS WALIWAR, LAR , GANDERBAL, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,gghswaliwar@gmail.com,Co-educational,operational,1 to 10,JAMMU AND KASHMIR, GANDERBAL,LAR
"GIRLS HIGHER SECONDARY SCHOOL BISHNAH (GIRLSS) WNO.1, Municipal Committee Bishnah-Municipality , JAMMU, JAMMU AND KASHMIR",Higher Secondary(1-12),N/A,,Girls,operational,1 to 12,JAMMU AND KASHMIR, JAMMU,Municipal Committee Bishnah-Municipality
"GIRLS HSS REASI, Municipal Council Reasi-Notified Area Council , REASI, JAMMU AND KASHMIR",Higher Secondary(6-12),N/A,ghssreasi@gmail.com,Girls,operational,6 to 12,JAMMU AND KASHMIR, REASI,Municipal Council Reasi-Notified Area Council
"Girls MIDDLE SCHOOL NOWHAR, Surasyar , Budgam, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,gmsnowhar15@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, Budgam,Surasyar
"GMS ALLAH, Arnia , JAMMU, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, JAMMU,Arnia
"GMS DUROO, ZAINGEER , BARAMULLA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,gmsduroo2020@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, BARAMULLA,ZAINGEER
"GMS GHAGRORE, BASOHLI , KATHUA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, KATHUA,BASOHLI
"GMS GHAROTA, BHALWAL , JAMMU, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,gmsgharota@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, JAMMU,BHALWAL
"GMS HANDWARA, Municipal Committee Handwara-Municipality , KUPWARA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,gmshandwara4205@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, KUPWARA,Municipal Committee Handwara-Municipality
"GMS HERMAIN, Harman , SHOPIAN, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,GMSHERMAN97@GMAIL.COM,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, SHOPIAN,Harman
"GMS JINDRAH, DANSAL , JAMMU, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,ggmsjandrah123@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, JAMMU,DANSAL
"GMS K B PORA, Manzgam , KULGAM, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,govt.girlsmskbpora@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, KULGAM,Manzgam
"GMS KHOJA BAGH KONDABAL, Safapora , GANDERBAL, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,laherwalshakeel@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, GANDERBAL,Safapora
"GMS MAGLOOR, Dinga Amb , KATHUA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,Gmsmagloor@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, KATHUA,Dinga Amb
"GMS Mandir, Municipal Committee Bhadarwah-Municipality , DODA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, DODA,Municipal Committee Bhadarwah-Municipality
"GMS MANTHORI, GUNDANA , DODA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, DODA,GUNDANA
"GMS MORA GUJJRAN, Tikri , UDHAMPUR, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,b2brakesh@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, UDHAMPUR,Tikri
"GMS NIPORA, Vessu , ANANTNAG, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, ANANTNAG,Vessu
"GMS ODH, GHAGWAL , SAMBA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,odhmiddleschool947@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, SAMBA,GHAGWAL
"GMS PANTHAL, Panthal , REASI, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,ggmspanthal@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, REASI,Panthal
"GMS PANZINARA, Qamarwari , SRINAGAR, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,noorulayub@yahoo.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, SRINAGAR,Qamarwari
"GMS PULWAMA, Municipal Council Pulwama-Notified Area Council , PULWAMA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,ggmsncpul020@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, PULWAMA,Municipal Council Pulwama-Notified Area Council
"GMS SMAILPUR, Bari Brahmana , SAMBA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,gmssmailpur2019@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, SAMBA,Bari Brahmana
"GMS SUNDERBANI, Municipal Committee Sunderbani-Municipality , RAJOURI, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, RAJOURI,Municipal Committee Sunderbani-Municipality
"GMS URI, Municipal Committee Uri-Municipality , BARAMULLA, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,gmsuri123@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, BARAMULLA,Municipal Committee Uri-Municipality
"GOVT BOYS HIGHER SECONDARY SCHOOL BARZULLA, Srinagar-Municipal Corporations , SRINAGAR, JAMMU AND KASHMIR",Higher Secondary(6-12),N/A,bhssbarzullarawalpora@gmail.com,Co-educational,operational,6 to 12,JAMMU AND KASHMIR, SRINAGAR,Srinagar-Municipal Corporations
"GOVT. BOYS HIGH SCHOOL BAGH, Municipal Council Bandipore-Notified Area Council , BANDIPORA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,hsbaghbpr@gmail.com,Boys,operational,6 to 10,JAMMU AND KASHMIR, BANDIPORA,Municipal Council Bandipore-Notified Area Council
"GOVT GIRLS HIGH SCHOOL BANI, BANI , KATHUA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(1-10),N/A,,Girls,operational,1 to 10,JAMMU AND KASHMIR, KATHUA,BANI
"GOVT. GIRLS HIGH SCHOOL KALOOSA, Municipal Council Bandipore-Notified Area Council , BANDIPORA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,,Girls,operational,6 to 10,JAMMU AND KASHMIR, BANDIPORA,Municipal Council Bandipore-Notified Area Council
"GOVT. GIRLS HIGH SCHOOL SUMBAL, Municipal Committee Sumbal-Municipality , BANDIPORA, JAMMU AND KASHMIR",Secondary/Sr. Sec.(6-10),N/A,hmghss111@gmail.com,Girls,operational,6 to 10,JAMMU AND KASHMIR, BANDIPORA,Municipal Committee Sumbal-Municipality
"GOVT GIRLS MIDDLE SCHOOL LAMMER DEVSAR KULGAM , PAHLOO , KULGAM, JAMMU AND KASHMIR",Upper Primary Only(1-8),N/A,gmslammer3@gmail.com,Co-educational,operational,1 to 8,JAMMU AND KASHMIR, KULGAM,PAHLOO
